"Métier","JobID","Nom","ItemID","Niveau_Item","Niveau_Craft","XP","Rareté","Ingrédients"
"Armurier","77","Gilet mortuaire","19494","93","58","5400","3","ID:27093 x3 | ID:21118 x14 | ID:19487 x8 | ID:21629 x3 | ID:19488 x1 | ID:23390 x1 | ID:19500 x1"
"Armurier","77","Plastron Trool Impérial","16905","92","58","5400","3","ID:27093 x3 | ID:23333 x8 | ID:21118 x14 | ID:23334 x1 | ID:17220 x1 | ID:23403 x1 | ID:23335 x1"
"Armurier","77","Boucle mort","19508","93","58","10800","3","ID:21118 x13 | ID:21068 x7 | ID:19488 x2 | ID:19500 x2 | ID:19487 x14 | ID:27093 x3"
"Armurier","77","Chaîne de Kiki","19504","92","58","5400","3","ID:19488 x1 | ID:23385 x1 | ID:19500 x1 | ID:21068 x3 | ID:21118 x14 | ID:19487 x8 | ID:27093 x3"
"Armurier","77","Plastrepat","12819","92","58","1800","2","ID:21118 x7 | ID:17221 x2 | ID:23357 x1 | ID:27093 x1"
"Armurier","77","Renforts Troolesques","16894","92","58","5400","3","ID:27093 x3 | ID:23333 x8 | ID:21068 x3 | ID:21118 x14 | ID:23334 x1 | ID:23402 x1 | ID:23335 x1"
"Armurier","77","Egide d'El Pochito","23406","93","58","5400","3","ID:27093 x3 | ID:21068 x3 | ID:21118 x14 | ID:23334 x1 | ID:16899 x1 | ID:23335 x1 | ID:23333 x8"
"Armurier","77","Les Amaincales","23375","93","58","5400","3","ID:27093 x3 | ID:21118 x14 | ID:19487 x8 | ID:17221 x1 | ID:19500 x1 | ID:19488 x1 | ID:19492 x1"
"Armurier","77","Haillons","23370","93","58","5400","3","ID:27093 x3 | ID:21068 x3 | ID:12813 x8 | ID:12865 x1 | ID:12873 x1 | ID:12815 x1 | ID:21118 x14"
"Armurier","77","Epaulettes de la Reine Slek","21340","92","58","5400","3","ID:21118 x14 | ID:21606 x8 | ID:21267 x1 | ID:17221 x1 | ID:21617 x1 | ID:21236 x1 | ID:27093 x3"
"Armurier","77","Epaulettes Trool Impériales","16906","92","58","10800","3","ID:23334 x2 | ID:23335 x2 | ID:23333 x14 | ID:21118 x13 | ID:21629 x7 | ID:27093 x3"
"Armurier","77","Scarapaules","25509","93","58","5400","3","ID:21640 x3 | ID:26440 x8 | ID:21118 x14 | ID:26441 x1 | ID:25508 x1 | ID:26442 x1 | ID:27093 x3"
"Armurier","77","Robe Sacrée","23340","93","58","5400","3","ID:27093 x3 | ID:12594 x8 | ID:21640 x3 | ID:21118 x14 | ID:12595 x1 | ID:12599 x1 | ID:12615 x1"
"Armurier","77","Scaratron Ebène","25538","93","58","10800","3","ID:26441 x2 | ID:26442 x2 | ID:26440 x14 | ID:21118 x13 | ID:21640 x7 | ID:27093 x3"
"Armurier","77","Epaulettes de l'Apprenti","17152","94","59","10800","3","ID:16785 x2 | ID:17220 x2 | ID:16797 x2 | ID:16784 x14 | ID:21118 x13 | ID:27093 x3"
"Armurier","77","Epauletos Royales","25486","94","59","5400","3","ID:26435 x1 | ID:25485 x1 | ID:26436 x1 | ID:17221 x1 | ID:21118 x14 | ID:26434 x8 | ID:27093 x3"
"Armurier","77","Plastron de Sable","23415","94","59","5400","3","ID:16784 x8 | ID:21068 x3 | ID:21118 x14 | ID:16785 x1 | ID:16787 x1 | ID:16797 x1 | ID:27093 x3"
"Armurier","77","Plastron de l'Apprenti","17117","94","59","5400","3","ID:23333 x8 | ID:21640 x3 | ID:21118 x14 | ID:27093 x3 | ID:23334 x1 | ID:23409 x1 | ID:23335 x1"
"Armurier","77","Bouclier de l'Apprenti","17210","94","59","10800","3","ID:27093 x3 | ID:21118 x13 | ID:21068 x7 | ID:19488 x2 | ID:19500 x2 | ID:19487 x14"
"Armurier","77","Les Chauffettes","12880","94","59","10800","3","ID:12815 x2 | ID:12873 x2 | ID:12813 x14 | ID:21118 x13 | ID:21640 x7 | ID:27093 x3"
"Armurier","77","La Paroisse","23343","94","59","5400","3","ID:27093 x3 | ID:12594 x8 | ID:21118 x14 | ID:12595 x1 | ID:17221 x1 | ID:12604 x1 | ID:12615 x1"
"Armurier","77","Plastron du Cœur Ardent","25516","95","60","5400","3","ID:17221 x1 | ID:26441 x1 | ID:25515 x1 | ID:26442 x1 | ID:27093 x3 | ID:26440 x8 | ID:21118 x14"
"Armurier","77","Epaulenstein","19501","95","60","16200","4","ID:19500 x3 | ID:27093 x7 | ID:23391 x1 | ID:19488 x3 | ID:17221 x3 | ID:19487 x21 | ID:21118 x19"
"Armurier","77","Plastrepat","23356","95","60","5400","3","ID:21118 x14 | ID:12813 x8 | ID:27093 x3 | ID:12819 x1 | ID:12873 x1 | ID:17221 x1 | ID:12815 x1"
"Armurier","77","Plastron Vampyrique","12888","95","60","16200","4","ID:27093 x7 | ID:21118 x19 | ID:21068 x11 | ID:23369 x1 | ID:12815 x3 | ID:12873 x3 | ID:12813 x21"
"Armurier","77","Fourrure de Milkar","14136","95","60","16200","4","ID:27093 x7 | ID:22481 x3 | ID:5518 x2 | ID:21118 x19 | ID:17220 x3 | ID:23844 x1"
"Armurier","77","Epaulettes Vampyriques","12887","95","60","5400","3","ID:21118 x14 | ID:12813 x8 | ID:27093 x3 | ID:17221 x1 | ID:12815 x1 | ID:23368 x1 | ID:12873 x1"
"Armurier","77","Epauletos Impérial","25495","95","60","10800","3","ID:26435 x2 | ID:26436 x2 | ID:26434 x14 | ID:21118 x13 | ID:21640 x7 | ID:27093 x3"
"Armurier","77","Bouclier Chafer","25476","95","60","5400","3","ID:26435 x1 | ID:17220 x1 | ID:25475 x1 | ID:26436 x1 | ID:27093 x3 | ID:21118 x14 | ID:26434 x8"
"Armurier","77","Planche de Nage","16795","95","60","5400","3","ID:21068 x3 | ID:21118 x14 | ID:27093 x3 | ID:16784 x8 | ID:16785 x1 | ID:23422 x1 | ID:16797 x1"
"Armurier","77","Plaque Solide","21069","110","60","450","1","ID:13180 x5 | ID:13182 x5"
"Armurier","77","Marcel Slek","21339","95","60","5400","3","ID:21068 x3 | ID:21118 x14 | ID:21606 x8 | ID:21267 x1 | ID:21235 x1 | ID:21617 x1 | ID:27093 x3"
"Armurier","77","Armure du Disciple d'Otomaï","18005","95","60","16200","5","ID:27093 x24 | ID:22481 x10 | ID:24029 x500 | ID:21118 x36 | ID:14695 x1 | ID:5311 x20 | ID:21640 x40"
"Armurier","77","Sceau du Maitre Armurier","14695","95","60","4050","4","ID:9783 x14 | ID:9787 x14 | ID:9788 x4 | ID:19494 x1 | ID:9927 x1 | ID:23702 x1"
"Armurier","77","Bouclier Prisonnier","21245","95","60","10800","3","ID:21267 x2 | ID:21617 x2 | ID:21606 x14 | ID:21118 x13 | ID:21068 x7 | ID:27093 x3"
"Armurier","77","Bouclier Nuancé","23425","95","60","5400","3","ID:27093 x3 | ID:16784 x8 | ID:21629 x3 | ID:16785 x1 | ID:16800 x1 | ID:16797 x1 | ID:21118 x14"
"Armurier","77","Spallières du Soigneur Impérial","14630","95","63","16200","4","ID:21129 x7 | ID:10098 x3 | ID:14695 x1 | ID:12458 x2 | ID:2089 x24 | ID:25261 x5 | ID:9504 x12"
"Armurier","77","Targe du Défenseur Impérial","14631","95","63","16200","4","ID:14695 x1 | ID:12481 x3 | ID:12604 x2 | ID:25165 x7 | ID:2057 x24 | ID:10100 x5 | ID:25345 x6"
"Armurier","77","Armure de l'Invocateur Impérial","14629","95","63","16200","4","ID:23487 x3 | ID:14695 x1 | ID:12819 x2 | ID:5311 x24 | ID:8385 x5 | ID:25334 x6 | ID:21378 x3"
"Armurier","77","Epaulettes du Corbeau noir","12484","105","66","10800","3","ID:22482 x2 | ID:12483 x1 | ID:21119 x14 | ID:21069 x8 | ID:27093 x5"
"Armurier","77","Plastron du Boufrog","14116","105","66","10800","3","ID:22482 x2 | ID:23325 x3 | ID:14126 x1 | ID:21119 x14 | ID:27093 x5"
"Armurier","77","Pavois Givré","16026","105","66","1800","2","ID:21119 x9 | ID:23325 x2 | ID:23275 x1 | ID:27093 x1"
"Armurier","77","Brassards de Plage","16812","104","66","1800","2","ID:13181 x2 | ID:23291 x1 | ID:27093 x1 | ID:21119 x9"
"Armurier","77","Epaulettes Cornegivrées","26528","105","66","1800","2","ID:26527 x1 | ID:21119 x8 | ID:27093 x1 | ID:21069 x6"
"Armurier","77","Plastron Gelée Menthe","16761","106","67","1800","2","ID:23311 x1 | ID:21119 x9 | ID:21069 x6 | ID:27093 x1"
"Armurier","77","Toge Riktus","25546","106","67","1800","2","ID:13181 x2 | ID:21119 x9 | ID:25545 x1 | ID:27093 x1"
"Armurier","77","Rondelle de Citron","16767","106","67","5400","3","ID:13181 x1 | ID:22589 x1 | ID:23317 x1 | ID:9722 x1 | ID:9738 x9 | ID:21119 x15 | ID:27093 x4"
"Armurier","77","Maillot de Bain","16818","106","67","3600","2","ID:16811 x2 | ID:13181 x1 | ID:16810 x16 | ID:21119 x5 | ID:27093 x1"
"Armurier","77","Bouclier Riktus","25551","107","68","1800","2","ID:25550 x1 | ID:23325 x2 | ID:21119 x9 | ID:27093 x1"
"Armurier","77","Le Marcel","16822","107","68","5400","3","ID:27093 x4 | ID:16810 x9 | ID:21119 x15 | ID:21641 x4 | ID:16811 x1 | ID:23301 x1 | ID:16823 x1"
"Armurier","77","Plastron chuchoté","14364","108","68","5400","3","ID:21119 x15 | ID:14357 x9 | ID:14359 x1 | ID:14436 x1 | ID:23240 x1 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Epaulettes Mulmouth","15964","107","68","1800","2","ID:21119 x9 | ID:21641 x6 | ID:23325 x2 | ID:23272 x1 | ID:27093 x1"
"Armurier","77","Bulletron Framboise","16909","108","68","10800","3","ID:13181 x3 | ID:22589 x2 | ID:9722 x2 | ID:9719 x16 | ID:21119 x14 | ID:27093 x5"
"Armurier","77","Pavois Givré","23274","108","68","5400","3","ID:27093 x4 | ID:21119 x15 | ID:15848 x9 | ID:23325 x1 | ID:23233 x1 | ID:16026 x1 | ID:15849 x1"
"Armurier","77","Epaulettes Cornegivrées","26529","108","68","5400","3","ID:26528 x1 | ID:27093 x4 | ID:21119 x15 | ID:21069 x4 | ID:15846 x9 | ID:23331 x1 | ID:15847 x1"
"Armurier","77","Pics d'Ocushus","18098","108","68","5400","3","ID:27093 x4 | ID:18223 x1 | ID:18224 x1 | ID:23228 x1 | ID:29831 x9 | ID:21119 x15 | ID:13145 x1"
"Armurier","77","Epaulettes Mulletonnées","16113","107","68","10800","3","ID:23325 x3 | ID:21119 x14 | ID:27093 x5 | ID:23233 x2 | ID:15849 x2 | ID:15848 x16"
"Armurier","77","Smoothettes Royales","23319","108","68","5400","3","ID:13181 x1 | ID:22589 x1 | ID:16774 x1 | ID:9722 x1 | ID:27093 x4 | ID:21119 x15 | ID:9719 x9"
"Armurier","77","Plastron susurré","22982","108","68","5400","3","ID:27093 x4 | ID:21119 x15 | ID:14357 x9 | ID:14359 x1 | ID:23325 x1 | ID:14444 x1 | ID:14436 x1"
"Armurier","77","Brassards de Plage","23290","107","68","5400","3","ID:27093 x4 | ID:16811 x1 | ID:16812 x1 | ID:16810 x9 | ID:21119 x15 | ID:21069 x4 | ID:16823 x1"
"Armurier","77","Bulletron Fraise","16908","108","68","10800","3","ID:22589 x2 | ID:9722 x2 | ID:9721 x16 | ID:21119 x14 | ID:21069 x8 | ID:27093 x5"
"Armurier","77","Epaulettes Riktus de Sufokia","25580","109","69","5400","3","ID:26447 x1 | ID:25579 x1 | ID:26448 x1 | ID:26446 x9 | ID:21119 x15 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Plastron Gelée Menthe","23310","109","69","5400","3","ID:27093 x4 | ID:22589 x1 | ID:16761 x1 | ID:9722 x1 | ID:21119 x15 | ID:9720 x9 | ID:21069 x4"
"Armurier","77","Epaulettes Riktus de Brâkmar","25574","109","69","5400","3","ID:26447 x1 | ID:25573 x1 | ID:26448 x1 | ID:26446 x9 | ID:21119 x15 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Epaulettes Riktus de Bonta","25568","109","69","5400","3","ID:26447 x1 | ID:25567 x1 | ID:26448 x1 | ID:26446 x9 | ID:21119 x15 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Epaulettes Riktus d'Amakna","25562","109","69","5400","3","ID:26447 x1 | ID:25561 x1 | ID:26448 x1 | ID:26446 x9 | ID:21119 x15 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Epaulettes du Rempart","14432","109","69","5400","3","ID:27093 x4 | ID:14421 x9 | ID:21119 x15 | ID:14425 x1 | ID:23327 x1 | ID:23250 x1 | ID:21630 x4"
"Armurier","77","Maillot de Bain","23305","109","69","5400","3","ID:27093 x4 | ID:16811 x1 | ID:16818 x1 | ID:16823 x1 | ID:16810 x9 | ID:21119 x15 | ID:21069 x4"
"Armurier","77","Epaulettes du Yech'Ti'Wawa","23280","109","69","5400","3","ID:27093 x4 | ID:21119 x15 | ID:15848 x9 | ID:23325 x1 | ID:23233 x1 | ID:16015 x1 | ID:15849 x1"
"Armurier","77","Toge Riktus","25547","109","69","5400","3","ID:26447 x1 | ID:25546 x1 | ID:26448 x1 | ID:26446 x9 | ID:21119 x15 | ID:21069 x4 | ID:27093 x4"
"Armurier","77","Plastron du Boufrog","23196","110","70","16200","4","ID:14126 x2 | ID:21119 x22 | ID:23325 x3 | ID:27093 x10 | ID:22482 x3 | ID:14116 x1"
"Armurier","77","Plaque Durable","21070","125","70","450","1","ID:18126 x5 | ID:5474 x5"
"Armurier","77","Torse d'Ocushus","18090","110","70","5400","3","ID:18223 x1 | ID:18224 x1 | ID:13145 x1 | ID:23230 x1 | ID:21119 x15 | ID:27093 x4 | ID:29831 x9"
"Armurier","77","Memento Mori","25073","110","70","16200","5","ID:23265 x1 | ID:25093 x100 | ID:16823 x3 | ID:23327 x3 | ID:9722 x3 | ID:15849 x3"
"Armurier","77","Scories de Magmog","14123","110","70","16200","4","ID:27093 x10 | ID:22482 x3 | ID:14126 x2 | ID:21119 x22 | ID:23186 x1 | ID:21069 x13"
"Armurier","77","Mogmatique","14121","110","70","16200","4","ID:27093 x10 | ID:22482 x3 | ID:14126 x2 | ID:21119 x22 | ID:23191 x1 | ID:23325 x3"
"Armurier","77","Bouclier Riktus","25552","110","70","5400","3","ID:26447 x1 | ID:26448 x1 | ID:25551 x1 | ID:26446 x9 | ID:21119 x15 | ID:27093 x4 | ID:21641 x4"
"Armurier","77","Renforts Massetard","29931","110","70","5400","4","ID:29930 x1 | ID:22482 x3 | ID:21069 x12 | ID:27093 x8 | ID:21119 x30"
"Armurier","77","Spalières du Corbeau Blanc","23177","110","70","16200","4","ID:27093 x10 | ID:22482 x3 | ID:14140 x1 | ID:12483 x2 | ID:21119 x22 | ID:13181 x3"
"Armurier","77","La Brigandine","24435","110","70","5400","3","ID:21069 x4 | ID:24705 x1 | ID:24434 x1 | ID:24706 x9 | ID:21119 x15 | ID:27093 x4"
"Armurier","77","Les Faveurs","24444","110","70","5400","3","ID:24705 x1 | ID:24443 x1 | ID:13181 x1 | ID:24706 x9 | ID:21119 x15 | ID:27093 x4"
"Armurier","77","Les Immunises","24460","110","70","5400","3","ID:24705 x1 | ID:24459 x1 | ID:13181 x1 | ID:24706 x9 | ID:21119 x15 | ID:27093 x4"
"Armurier","77","Le Gambison","24468","110","70","5400","3","ID:24706 x9 | ID:21119 x15 | ID:21641 x4 | ID:24467 x1 | ID:24705 x1 | ID:27093 x4"
"Armurier","77","Plastron du Corbeau Blanc","14142","110","70","16200","4","ID:27093 x10 | ID:22482 x3 | ID:12483 x2 | ID:21119 x22 | ID:21069 x13 | ID:23176 x1"
"Armurier","77","Plastron Glagla","26526","110","70","5400","3","ID:26525 x1 | ID:27093 x4 | ID:21119 x15 | ID:15846 x9 | ID:21069 x4 | ID:23331 x1 | ID:15847 x1"
"Armurier","77","Les Abritées","24478","110","70","5400","3","ID:21630 x4 | ID:24477 x1 | ID:24706 x9 | ID:21119 x15 | ID:24705 x1 | ID:27093 x4"
"Armurier","77","Epaulettes Mulmouth","23271","110","70","5400","3","ID:27093 x4 | ID:21119 x15 | ID:15848 x9 | ID:21069 x4 | ID:23233 x1 | ID:15964 x1 | ID:15849 x1"
"Armurier","77","Plastron Massetard","29929","110","70","5400","4","ID:29928 x1 | ID:22482 x3 | ID:21119 x30 | ID:27093 x8 | ID:21069 x12"
"Armurier","77","Epaulettes du Corbeau noir","23182","110","70","16200","4","ID:27093 x10 | ID:22482 x3 | ID:12483 x2 | ID:23325 x3 | ID:12484 x1 | ID:21119 x22"
"Armurier","77","L'Azailé","24658","110","70","5400","3","ID:24705 x1 | ID:24657 x1 | ID:13181 x1 | ID:24706 x9 | ID:21119 x15 | ID:27093 x4"
"Armurier","77","Cactron","23142","120","76","3600","2","ID:18142 x2 | ID:23167 x1 | ID:18141 x17 | ID:21120 x5 | ID:21070 x4 | ID:27093 x2"
"Armurier","77","Epaulettes Smare","21473","120","76","1800","2","ID:13185 x2 | ID:20975 x1 | ID:21120 x9 | ID:21642 x6 | ID:27093 x1"
"Armurier","77","Plastron Polaire","15951","120","76","1800","2","ID:27093 x1 | ID:21120 x9 | ID:21631 x6 | ID:13185 x2 | ID:23003 x1"
"Armurier","77","Méka-Plastron","15971","121","77","1800","2","ID:27093 x1 | ID:21120 x9 | ID:23167 x2 | ID:23084 x1 | ID:21070 x6"
"Armurier","77","Epaulettes Lardantes","16971","121","77","10800","3","ID:16160 x2 | ID:22483 x2 | ID:23167 x2 | ID:21120 x15 | ID:21070 x9 | ID:27093 x7"
"Armurier","77","Plastron en Ivoire","25723","123","78","10800","3","ID:26459 x2 | ID:13185 x2 | ID:26460 x2 | ID:26458 x17 | ID:21120 x15 | ID:21631 x9 | ID:27093 x7"
"Armurier","77","Plastron Lardant","16972","123","78","10800","3","ID:22483 x2 | ID:13185 x2 | ID:16160 x2 | ID:21120 x15 | ID:21070 x9 | ID:27093 x7"
"Armurier","77","Ecactettes","18152","123","78","5400","3","ID:27093 x5 | ID:18142 x1 | ID:23167 x1 | ID:23122 x1 | ID:18143 x1 | ID:21120 x16 | ID:18141 x9 | ID:21631 x4"
"Armurier","77","Plastron de Chaferisation","16048","122","78","1800","2","ID:27093 x1 | ID:21120 x9 | ID:21070 x6 | ID:5474 x2 | ID:23051 x1"
"Armurier","77","Plastron de l'Initié","23144","122","78","3600","2","ID:18142 x2 | ID:23167 x1 | ID:18141 x17 | ID:21120 x5 | ID:21642 x4 | ID:27093 x2"
"Armurier","77","Plastron d'os Forgelé","15952","122","78","5400","3","ID:15827 x9 | ID:21120 x16 | ID:21070 x4 | ID:13185 x1 | ID:16106 x1 | ID:23048 x1 | ID:15829 x1 | ID:27093 x5"
"Armurier","77","Zespaulettes en Ivoire","25725","123","78","10800","3","ID:27093 x7 | ID:26459 x2 | ID:13185 x2 | ID:26460 x2 | ID:26458 x17 | ID:21120 x15 | ID:21070 x9"
"Armurier","77","Cactron","18170","123","78","5400","3","ID:27093 x5 | ID:21120 x16 | ID:18141 x9 | ID:21070 x4 | ID:23167 x1 | ID:18142 x1 | ID:18143 x1 | ID:23142 x1"
"Armurier","77","Bouclier Chaferisé","16049","123","78","5400","3","ID:27093 x5 | ID:15827 x9 | ID:21120 x16 | ID:21070 x4 | ID:13185 x1 | ID:16106 x1 | ID:23053 x1 | ID:15829 x1"
"Armurier","77","Plastron Smarillion","21484","123","78","5400","3","ID:27093 x5 | ID:21120 x16 | ID:20997 x9 | ID:21070 x4 | ID:20998 x1 | ID:13185 x1 | ID:20999 x1 | ID:20980 x1"
"Armurier","77","Flakapaulettes Royales","25635","123","78","5400","3","ID:23167 x1 | ID:26453 x1 | ID:25634 x1 | ID:26454 x1 | ID:21120 x16 | ID:26452 x9 | ID:21642 x4 | ID:27093 x5"
"Armurier","77","Epaulettes de l'Initié","17149","123","78","10800","3","ID:16106 x2 | ID:13185 x2 | ID:15829 x2 | ID:15827 x17 | ID:21120 x15 | ID:21631 x9 | ID:27093 x7"
"Armurier","77","Plastron Smare","21478","123","78","5400","3","ID:27093 x5 | ID:20998 x1 | ID:13185 x1 | ID:20976 x1 | ID:20999 x1 | ID:21120 x16 | ID:20997 x9 | ID:21631 x4"
"Armurier","77","Epaulettes Smare","21477","123","78","5400","3","ID:21120 x16 | ID:20997 x9 | ID:21070 x4 | ID:13185 x1 | ID:20998 x1 | ID:21473 x1 | ID:20999 x1 | ID:27093 x5"
"Armurier","77","Plas'Marrant","20991","123","78","10800","3","ID:20998 x2 | ID:13185 x2 | ID:20999 x2 | ID:20997 x17 | ID:21631 x9 | ID:27093 x7 | ID:21120 x15"
"Armurier","77","Le Poiscaille","25689","123","78","5400","3","ID:23167 x1 | ID:25688 x1 | ID:26459 x1 | ID:26460 x1 | ID:27093 x5 | ID:26458 x9 | ID:21120 x16 | ID:21070 x4"
"Armurier","77","Epaulettes du Businessmare","20992","123","78","10800","3","ID:21120 x15 | ID:20998 x2 | ID:13185 x2 | ID:20999 x2 | ID:20997 x17 | ID:21070 x9 | ID:27093 x7"
"Armurier","77","Méka-Epaulettes","15973","122","78","1800","2","ID:27093 x1 | ID:21120 x9 | ID:21070 x6 | ID:23167 x2 | ID:23081 x1"
"Armurier","77","Plastron Polaire","23002","123","78","5400","3","ID:27093 x5 | ID:15843 x9 | ID:21120 x16 | ID:21070 x4 | ID:13185 x1 | ID:15862 x1 | ID:15951 x1 | ID:15844 x1"
"Armurier","77","Méka-Plastron","23083","124","79","5400","3","ID:15835 x9 | ID:21120 x16 | ID:21070 x4 | ID:23167 x1 | ID:23150 x1 | ID:15971 x1 | ID:15837 x1 | ID:27093 x5"
"Armurier","77","Bouclier de l'Initié","17782","124","79","10800","3","ID:15829 x2 | ID:15827 x17 | ID:21120 x15 | ID:21070 x9 | ID:27093 x7 | ID:13185 x2 | ID:16106 x2"
"Armurier","77","Epaulettes d'Hagën-Glass","23021","124","79","5400","3","ID:27093 x5 | ID:21120 x16 | ID:21631 x4 | ID:13185 x1 | ID:15862 x1 | ID:16036 x1 | ID:15844 x1 | ID:15843 x9"
"Armurier","77","Epaulettes Arktite","23015","124","79","5400","3","ID:27093 x5 | ID:15843 x9 | ID:21120 x16 | ID:21642 x4 | ID:13185 x1 | ID:15862 x1 | ID:16039 x1 | ID:15844 x1"
"Armurier","77","Plastron Frizzgosifié","23065","124","79","5400","3","ID:13185 x1 | ID:16106 x1 | ID:16052 x1 | ID:15829 x1 | ID:15827 x9 | ID:21120 x16 | ID:21642 x4 | ID:27093 x5"
"Armurier","77","Torse de Piktus","23134","125","80","16200","4","ID:27093 x14 | ID:18142 x3 | ID:23167 x3 | ID:18156 x1 | ID:18143 x3 | ID:18141 x28 | ID:21120 x25 | ID:21070 x14"
"Armurier","77","Epaulettes Arktite","23014","125","80","16200","4","ID:27093 x14 | ID:13185 x3 | ID:15862 x3 | ID:21120 x25 | ID:21642 x14 | ID:23015 x1 | ID:15844 x3 | ID:15843 x28"
"Armurier","77","Epaulettes Tourmentées","18099","125","80","5400","3","ID:29831 x9 | ID:23167 x1 | ID:18223 x1 | ID:18224 x1 | ID:23214 x1 | ID:27093 x5 | ID:21120 x16 | ID:21070 x4"
"Armurier","77","Méka-Epaulettes","23080","125","80","5400","3","ID:15835 x9 | ID:21120 x16 | ID:23167 x1 | ID:23150 x1 | ID:15973 x1 | ID:15837 x1 | ID:21631 x4 | ID:27093 x5"
"Armurier","77","Cactron","23141","125","80","16200","4","ID:27093 x14 | ID:18142 x3 | ID:23167 x3 | ID:18143 x3 | ID:18141 x28 | ID:18170 x1 | ID:21120 x25 | ID:21070 x14"
"Armurier","77","Plastron Flaqueux","25624","125","80","16200","4","ID:25623 x1 | ID:13185 x3 | ID:26454 x3 | ID:26452 x28 | ID:21120 x25 | ID:26453 x3 | ID:27093 x14 | ID:21642 x14"
"Armurier","77","Veste Dartagnon","29895","125","80","16200","4","ID:27093 x14 | ID:18224 x3 | ID:18223 x3 | ID:13185 x3 | ID:29894 x1 | ID:29831 x28 | ID:21120 x25 | ID:21642 x14"
"Armurier","77","Bouclier Chaferisé","23052","125","80","16200","4","ID:27093 x14 | ID:13185 x3 | ID:16106 x3 | ID:15829 x3 | ID:15827 x28 | ID:21120 x25 | ID:21631 x14 | ID:16049 x1"
"Armurier","77","Les Epiktettes","23137","125","80","16200","4","ID:18142 x3 | ID:23167 x3 | ID:18143 x3 | ID:18141 x28 | ID:21120 x25 | ID:18178 x1 | ID:27093 x14 | ID:21070 x14"
"Armurier","77","Plastron Polaire","23001","125","80","16200","4","ID:23002 x1 | ID:27093 x14 | ID:13185 x3 | ID:15862 x3 | ID:15844 x3 | ID:15843 x28 | ID:21120 x25 | ID:21070 x14"
"Armurier","77","Zespaulettes en Ivoire","25726","125","80","16200","4","ID:25725 x1 | ID:26459 x3 | ID:26460 x3 | ID:13185 x3 | ID:26458 x28 | ID:21120 x25 | ID:27093 x14 | ID:21070 x14"
"Armurier","77","Plastron du Dragon-Cochon","17007","125","80","16200","4","ID:22483 x3 | ID:23167 x3 | ID:27093 x14 | ID:23200 x1 | ID:21120 x25 | ID:21642 x14 | ID:16160 x3"
"Armurier","77","Plastron de Sylargh","23111","125","80","16200","4","ID:16152 x1 | ID:27093 x14 | ID:21120 x25 | ID:15837 x3 | ID:23150 x3 | ID:15835 x28 | ID:23167 x3 | ID:21642 x14"
"Armurier","77","Kimono Pandawan","24222","125","80","16200","4","ID:7573 x1 | ID:27093 x14 | ID:23167 x3 | ID:18223 x3 | ID:18224 x3 | ID:21120 x25 | ID:21070 x14 | ID:29831 x28"
"Armurier","77","Epaulettes Lardantes","23206","125","80","16200","4","ID:27093 x14 | ID:16160 x3 | ID:13185 x3 | ID:22483 x3 | ID:21120 x25 | ID:21631 x14 | ID:16971 x1"
"Armurier","77","Bouclier de l'Initié","23073","125","80","16200","4","ID:27093 x14 | ID:13185 x3 | ID:16106 x3 | ID:15829 x3 | ID:15827 x28 | ID:21120 x25 | ID:21070 x14 | ID:17782 x1"
